track_id,name,Lyric ID,Lyrics
2YjRaOhLqrmWCHmRgtGyc1,A Wasted Life,403182,I know you're walking down a lonely street  I know you can't get out of the heat  Baby it's alright  Don't have a wasted life  I know you have to feel a little used up  And no one can give you enough  Baby hold on tight  Don't have a wasted life  I love you too much  Don't have a wasted life  I love you to much  They give it to you from the time you're born  You keep trying to make one more score  Baby it's alright  You got to stand and fight  So when you're lonely and you feel let down  You can call me I'll come around  And treat you nice  
4kxO8k7tQwTuV62gU87MIz,Jefferson Jericho Blues,403615,Well poor Tom Jefferson  He loved the little maid out back  Midnight creeping out to the servant's shack  Kept a secret under the bed  Wrapped in a burlap sack  Well I drove all day and night  Out to Jericho  But in my second mind  I knew it was time to go  Yeah and I still get nervous every time  That bugle blows  Well she ain't no good for me  But I just can't let go  If I sit here thinking  My thoughts will overflow  And I can't keep from crying  Can't keep time from moving slow
09mpWWohdXZXaseBdeqgS8,First Flash Of Freedom,403622,On our first flash of freedom  I called out your name  Love it is hard  Like an overdue train  We felt so much more  Than our hearts could explain  On our first flash of freedom  A fistful of glory; a suitcase of sin  The language you dream in  When you count to ten  You go to the edge  And you always give in    Down every canyon and mountain we fall  We laugh at our shadows  Tall on the wall  Your brain is so full  But you can't keep it all    Across ancient bridges  Through a town with no name  Across painted hills  That no rich man came claim  Run the wild mustangs  That nothing can tame  
1bwXsRO9GBPeHYtQaCP9OI,Running Man's Bible,403623,You're with me tonight on this dark highway  We've run it together  So many times  We've run it for money  We've run it for music  We've run it to pay for our innocent crimes  I took on my father and I'm still walking  Took on all comers in some shape or form  And i see with the eyes of something wounded  Something still standing after the storm  Here's one to glory and survival  And staying alive  It's the running man's bible  I been next in line  I been next to nothing  Been next to bystanders  Who should have said something  It was not in my vision  It was not in my mind  To return from a mission  A man left behind  Here's one to glory  And survival  And staying alive  It's the running man's bible  I don't speak of the times I've nearly died  I don't speak of out lasting those who are gone  Or the things I've done  I care not to remember  Or the desperate measures  That might have been wrong  Honey here's one to glory  Here's to bad weather  And all the hard things  We've been through together  Here's to the golden rule and survival  And to staying alive  It's the running man's bible  Here's one to glory and survival  And staying alive  It's the running man's bible
39Y6FhE6CKDxHAJlU2jhUv,The Trip To Pirate's Cove,403625,"I took my few belongings  We headed out to Pirate's Cove  In my buddy's old Defender  We ran until the gas got low  We were flying close to heaven  Everything was starting to glow  Driving into sunset  Rolling 'cause we had to roll  I think he was a preacher  But lord I can't recall his name  He was running out of wind  But talking to me just the same  He said five I'll get you ten  But boy you've got to stay in the game  Yeah you got to let it ride  Or you've only got yourself to blame  We lost a wheel in Santa Cruz  So we partied with some motel maids  My friend said I don't like mine  So what do you say we trade  She was a part of my heart  Now she's just a line in my face  They let us go with a warning  Said we'd book you, but we don't have a case  My friend said take her with you  To leave her here would be a crime  But let's get outta Santa Cruz  All i got is a Canadian dime  I got a friend in Mendocino  And it's gettin' close to harvest time  And she was kinda cute  If a little past her prime  On the trip to Pirate's Cove   Driving into sunset  Driving into sunset"
5KPkd2iqW6r3Uoxnh3XcTV,Candy,403626,I sure like that candy  I don't go for them turnip greens  I sure like that candy  I don't go for them turnip greens  So when you put it on the table  Oh mama think about me  Well I don't drink Coca Cola  But I sure like the old moonshine  Well I don't drink Coca Cola  But I sure like the old moonshine  Yeah we drink it from a fruit jar  With my little baby by my side  Well I don't much like walking  But I love my Eldorado ride  I ain't never cared a thing about walking  But I love my Eldorado ride  Yeah we run it round the cornfield  With my little baby by my side  
0lG9clpLuNyQs9XfJd4EFF,No Reason To Cry,403628,All I'm wanting is to see you  And to hold you once again  And see the sun color your hair  And see the tall grass blow in the wind  Overcome me bitter sweetness  Put me under a magic spell  Overcome me all my sadness  Lead me on and wish me well  There's no reason to cry  There's no reason to cry  It's alright  So overtake me my sweet lover  Let me kiss your honey lips  Could be the only thing that's real  Could be when you get sad your memory slips  
0qyQKbbPLaG9FIENFTL7KY,I Should Have Known It,403629,I should have known it  I should have seen  Leave it to you  To treat me mean  Every promise was just a runaround  I should have known it  Yeah you're gonna let me down  Well it's over now you see  It's the last time you're gonna hurt me  I should have known it  Hard to believe  It was all right there  In front of me  Sold down the river  Left for dead  Yeah you're putting ideas  In another man's head    Thanks for nothing  Yeah thanks a lot  Go ahead baby  Take all I got  And it's over now ya' see  It's the last time you're gonna hurt me  It's the last time you're gonna hurt me
19w0XPUdIGym1k2GCaCYUJ,U.S. 41,404017,"My daddy came a marching  Over the hill at dawn  Had to make that wage man  That's how we got along  My daddy's life was working  Working all day long  Put food on the table  And the children sang a song  Yes, the children sang a song  My grandad's name was pulpwood  Wore a coat of green  Took a wife in '31  Drove the big machine  My daddy load the lumber  Put it on the truck  Used to see him walking home on U.S. 41  That's right, U.S. 41  All my life's been working  Out the door and gone  Got to make that overtime  Keep us moving on  Need a drink of water  To get out of the sun  Burning up to make that wage on U.S. 41  That's right, U.S. 41  The boss man owns the business  Keeps it going strong  Be blowing like a hurricane and  Work like nothing's wrong  We got to keep on moving  Until the bell gone ring  Fill her up with kerosene  And let that lady sing  Whoa now, let that lady sing  His given name was lucky  His wife's name Annie Brown  Run outside the law  And they chased him right on down  Lucky faced the lawman  The captain drew his gun  They put him with a sling blade  On U.S. 41  That's right, U.S. 41"
33BKOmrAYXpc2yycxD5h7S,Takin' My Time,404022,Taking my time  I'm slowing down a little bit  Taking my time  Slowing down a little bit  Yeah when I was a young boy  Honey my fuse was lit  Yeah when I was a young boy  Honey my fuse was lit  Losing my way  To something stronger than me  Losing my way  To something stronger than me  Scares me to think about  What's on the road after me  Yeah it scares me to think about  What's on the road after me
3eGvKdxK4cRs0CvkohrpP1,Let Yourself Go,404041,Rain on the river I'm soaking wet  Waiting on friend who ain't come yet  And he might not get here for three or four days  Got to make a little bit go a long way  I've got a blond headed woman who likes to come around  Cute little hippy girl lives in town  Brings a bag a records and she plays 'em 'til dawn  Give me little loving then she got to go home  When times are hard  When you start feeling low  Let yourself go  When the river's rising and the world feels cold  Let yourself go  Let yourself go  I got a 442 sitting in the sun  Well it's been ten years since she used to run  Man she was a beauty in '69  But there ain't no more coming down the line  
1dJTlLBUElqqU27D5EN207,Don't Pull Me Over,404042,"Don't pull me over mister policeman  Don't pull me over mister policeman  What I've got to do won't hurt anyone  Where I've got to go won't hurt anyone  Don't pull me over  I've got mouths to feed  Don't pull me over  They depend on me  What I've got to say won't hurt anyone  What I've got to do won't hurt anyone  When the moonlight turns to blue light  Makes me so afraid  So let me go  Leave me alone  Until I'm home and safe  Don't pull me over let me pass on by  Don't pull me over  Should be legalized  Don't pull me over mister policeman  Don't pull me over mister policeman  Please, please mister policeman  Please, please mister policeman"
5jQjF5cpLqomveKMUrFQ8K,Lover's Touch,404044,Oh my lord  She give me chills and fever  Sends a signal  To my receiver  Hard living killing me  I need that woman to set me free  And I want her  I want her so much  Cause she got the lover's touch  Feel sold out  Water getting higher  Living on the shoreline  Staring at the fire    I hear her voice  When I'm all alone  Gives me comfort  So soft and low  
4icPoSYZBZQ1kjRTSbYLDv,High In The Morning,404045,Boy that bottle belongs to the devil  Better leave it on the shelf  Could be the old man wants it for himself    Boy that woman belongs to the captain  Better let her go her way  Before the captain got something to say    Boy that power belongs to the devil  Better leave that power alone  Could be the devil gonna want it for his own  Well it hurts my heart to see a young man fall  Hurt me to my bones  To see him high in the morning and by evening  See him gone  To see him high in the morning and by evening  See him gone
53DoKGKHCae8SekXxqUqys,Something Good Coming,404147,I'm watching the water  Watching the coast  Suddenly I know  What I want the most  And I want to tell you  Still I hold back  I need some time  Get my life on track  I know that look on your face  But there's something lucky about this place  And there's something good coming  For you and me  Something good coming  There has to be  And I'm thinking about mama  And about the kids  And the way we lived  And the things we did  How she never had a chance  Never caught a break  And how we pay for our big mistakes  I know so well the look on your face  And there's something lucky about this place  There's something good coming  Just over the hill  Something good coming  I know it will  And I'm in for the long run  Wherever it goes  Riding the river  Wherever it goes  And I'm an honest man  Work's all I know  You take that away  Don't know where to go  And I know that look that's on your face  There's something lucky about this place  There's something good coming  For you and me  Something good coming  There has to be
3BFOW7dc6oxzuEPWKsESTI,Good Enough,404153,She was hell on her mama  Impossible to please  She wore out her daddy  Got the best of me  And there's something about her  That only I can see  And that's good enough  You're barefoot in the grass  And you're chewing sugarcane  You got a little buzz on  You're kissing in the rain  And if a day like this  Don't ever come again  Well that's good enough  Good enough for me  Good enough for right now  Good enough for right now  God bless this land  God bless this whiskey  I can't trust love  It's far too risky  If she marries into money  She's still going to miss me  And that's good enough  Going to have to be good enough
4gxB4rp8t4qw08KJR8aDkD,Shady Grove,1180903,"Shady Grove, my little love  Shady Grove, I say  Shady Grove, my little love  I'm bound to go away  Cheeks as red as blooming rose  And eyes are the prettiest brown  She's the darling of my heart  Sweetest lil' girl in town  I wish I had a big fine horse  And corn to feed him on  And Shady Grove to stay at home  And feed him while I'm gone  Went to see my Shady Grove  Standing in the door  Her shoes and stockin's in her hand  And her little bare feet on the door  When I was a little boy  I wanted a Barlow knife  Now I want little Shady Grove  To say she'll be my wife  "
7eq6lgiPU8Rx1c1OmuoB7N,Scare Easy,1530884,"My love's an ocean  You better not cross it  Yeah I've been the distance  And I need some rest  Yeah I had somebody once  And damn if I lost her  I've been running  Like a man possessed  I don't scare easy  Don't fall apart  When I'm under the gun  You can break my heart  And I ain't gonna run  I don't scare easy  For no one  Yeah, I am a loser  At the top of my game  I should have known  To keep an eye on you  Now I got a sky  That ain't never the same  Yeah, I got a dream  That don't ever come true  I don't scare easy  Don't fall apart  When I'm under the gun  You can break my heart  But I ain't gonna run  I don't scare easy  For no one  Sun going down  On a canyon wall  I got a soul  That ain't never been blessed  Yeah and I'm a shadow  At the back of the hall  Yeah, I got a sin  I ain't never confessed  And I don't scare easy  Don't fall apart  When I'm under the gun  You can break my heart  And I ain't gonna run  I don't scare easy  For no one  And I don't scare easy  Don't fall apart  When I'm under the gun  You can break my heart  But I ain't gonna run  I don't scare easy  For no one"
5j0FiP2FTLm9Bc4bxucgXk,Orphan Of The Storm,1772526,An orphan of the storm  She moved to Houston  To live below  That copper colored sky  Louisiana girl  Born into losing  The skyline of the city  Made her cry    So lord send me down  A fallen angel  With a miracle to perform  And I ain't the kind  Who gives up  But I'm so tired of rain  Lord I'm just an  Orphan of the storm  She'd lived there before  When she was using  Now she's standing on  The same old street again  Yeah that hurricane  It blew her back to Houston  Had to give into  The devil's howling wind    ---  Now somewhere down the line  There must be salvation  She thought it through  20 years ago  But sin spoke  A constant invitation  It was in her veins  And wouldn't let her go  
4q3iALbKeLqJCvFvhoO7Fa,Six Days On The Road,875991,"Well, I pulled out of Pittsburgh  I'm rollin' down the Eastern Seaboard  I've got my diesel wound up  She's running like she never did before  There's a speed zone ahead, all right  I don't see a cop in sight  Six days on the road and I'm gonna see my baby tonight  I've got ten forward gears  And a Georgiea overdrive  I'm taking little white pills  My eyes are open wide  Well I just passed a 'Jimmy' and a 'White  I've been passin' everything in sight  Six days on the road and I'm gonna see my baby tonight  Well it seems like a month  Since I kissed my baby good-bye  Could have a lot of women  But I'm not like some other guys  I could find one to hold me tight  But I could never believe it's right  Six days on the road and I'm gonna see my baby tonight  Well the I.C.C. is checking down the line  I'm a little overweight and my log's three days behind  But nothing bothers me tonight  I can dodge them scales all right  Six days on the road and I'm gonna see my baby tonight  Well my rig's a little old  That don't mean she's slow  And the smoke's rolling black as coal  Well my hometown's coming in sight  If you think I'm happy you're right  Six days on the road and I'm gonna see my baby tonight  Six days on the road and I'm gonna see my baby tonight  Six days on the road and I'm gonna see my baby tonight"
3m3u3pVVxJdGrNLxHIz7VK,Crystal River,1267766,Crystal river  Got a woman on the other side  Crystal river  Got a woman on the other side  And nothin' can touch me here  Nothin' can touch me here  Nothin' can touch me here  On crystal river  I love her  I swear by the diamond sky  I love her  I swear by the diamond sky  And nothin' can touch me here  And nothin' can touch me here  And nothin' can touch me here  On crystal river  I'm dreamin'  Dreamin' where  The water's wide  Crystal river  Got a woman on the other side  And nothin' can touch me here  Nothin' can touch me here  No nothin' can touch me here  On crystal river  ---  She's sleeping  Sleeping by the water side  She's sleeping  Out there on that bank  She lies  And nothin' can touch me here  Nothin' can touch me here  No nothin' can touch me here  On crystal river
0pMrZfvqwxWUd4Vz0L3vNg,Oh Maria,1384298,"Oh Maria  Hey Maria with your kind eyes  Laugh through the day time. Night comes, she cries  I am just a rider on this rough road  Driving some smoke up from old Mexico  Oh Maria, whiskey and rye. Walking up the stairs with a man twice her size  If I had money, I'd buy her a rose. Dress her in gold from her head to her toes  Yeah Maria sparkles like sunlight on a lake. Every time she passes by, it's all that I can take. Maria, oh oh oh. Maria, oh oh oh  Oh Maria stays out of the sun. Waits for the rain to fall down on her tongue. Hey Maria, give me a smile. Let me come over and stay for awhile  Yeah Maria sparkles like sunshine on a lake. Every time she passes by, it's all that I can take. Maria, oh oh oh. Maria, oh oh oh  Maria, oh oh oh. Maria, oh oh oh  Yeah Maria, send me a smile. Let me come over and stay for awhile"
58edgBxIttTsiyd2ibaXfG,This Is A Good Street,1618041,"This is a good street  We never walked it  You never held my hand as we crossed it  We never stopped along here to light a cigarette  This is a good street  This is a good house  It wasn't our home  It never scuffed you here on this threshold  I never waited for you by the window  This is a good house  This is a good room  You never slept here  You can't betray the faith that is kept here  And then no more tears will be wept here  This is a good room  This is a good bed, we never laid here  You can't erase the love that was made here  And a love that's love will not fade here  This is a good bed  This is a good heart and you can't take it  You can bend it, bruise it and shake it  But no my dear you can't break it  This is good heart  This is a good bed  This is a good room  This a good house  This is a good street  This is a good street  This is a good street"
5KpdLGejZ1Nlx0RYXhMw9i,The Wrong Thing To Do,1560931,"Well, my daddy took me campin'  Out under the stars  Left me by the fire  While he hit the bars  And I broke my finger  On a trailer hitch  Mamma called daddy  That son of a bitch, alright  Well a hundred miles to go  You draggin' your ass  I'm in a Japanese car  That ain't gonna last  And you forever drivin'  On the wrong side of the road  Wearing dungarees  That your mother stole    Well my mamma loved me  But my daddy don't  I'm tryin' to work it all out  But I probably won't  I got a woman waiting  At the top of the stairs  It's the wrong thing to do  But I don't care  ---  Well she was blond and tall  She was 23  Born into the world  To get the best of me  And she never paid back  Half what she stole  She wanted my money  So I gave her my soul    ---  Well I was flying half mast  On the 4th of July  In a bar in Lake City  With a western tie  And I was thinkin' hard  About changin' my name  And headed for Miami  When the daylight came  "
27dW0CHYDcuEHN2KyBpx5w,Queen Of The Go-Go Girls,1237442,"Darlin' you know I'm leavin' in the mornin'  And it's true I might not be comin' back  But you don't need to go into mournin'  Because for love you will never lack  'Cause you're the Queen of the Go-Go Girls  You're laughin' while you work  But I don't ever seem to get the joke  You're smilin' at all the guys  In the shadows where they lurk  Gazing through their cigarette smoke  Well I've had a good time hangin' with you baby  In your fantasy world I've learned a lot  And I can't say that I won't miss you baby  And all the royal treatment that I got  Well, I guess I'll be goin' now I'm leavin'  But I won't forget the way you treated me  Don't give me too much of that cryin'  I know you'll be happy that you're free  'Cause you're the Queen of the Go-Go Girls  You're laughin' while you work  But I don't really see what's so funny  You're smilin' at all the guys  In the shadows where they lurk  So I'll just have to see you later honey  Yeah you're smilin' at all the guys  In the shadows where they lurk  So I'll just have to see you later honey"
22z2X9uh69hJ7okUiFVcb2,June Apple,897578,Wish I was a June apple  Hanging on a tree  Every time my true love pass  Take a bite of me  Take a bite of me my love  Take a bite of me  Every time my true love pass  Take a bite of me  You ride the old grey mare  I'll ride the roan  You get there before I do  Leave my gal alone  Train on the island  Heard that whistle blow  Thought I heard my true love say  Yonder comes my beau  Going 'cross the mountain  I'm going in a swing  And when I get to the other side  I'll hear my true love sing  Don't you hear that banjo sing  I wish that gal was mine  Can't you hear that banjo sing  I wish that gal was mine  Charlie he's a nice young man  Charlie he's a dandy  Charlie he's a nice young man  Feeds the girls on candy  Goin' down to the river to feed my sheep  Going down to the river Charlie  Going down to the river to feed my sheep  Feed them on Barley
6ETUZxIzSqXURKLV9RgHKN,Lover Of The Bayou,1261226,"Catfish pie in gris gris bag  I'm the lover of the bayou  Pack your doorstep with a half wet rag  I'm the lover of the bayou  I was raised and swam with the crocodile  Snake-eye taught me the Mojo style  Sucked and weaned on chicken bile  I'm the lover of the bayou  I learned the key to the master lock  Learned to float in the water clock  Learned to capture the lightning shock  I'm the lover of the bayou  And I got cat's an' teeth and hair for sale  I'm the lover of the bayou  And there are zombies on your tail  I'm the lover of the bayou  I cooked a bat in a gumbo pan  I drank the blood from a rusty can  Turned me into the Hunger Man  I'm the lover of the bayou, yeah"
7khjStNdbKX4LcXGrc9zjo,Topanga Cowgirl,1160120,"I see her riding, see her riding every day  I see her riding, see her riding every day  Well, she's my Topanga Cowgirl  Comes at sunset every day  Pacific Ocean between the rocks and the sky  Pacific Ocean between the rocks and the sky  And my Topanga Cowgirl waves her hand as she rides by  It's Golden Hour for the shoot-down on the sand  It's Golden Hour for the shoot-down on the sand  Yes, and my Topanga Cowgirl holds the reins in her right hand  My Topanga Cowgirl  My Topanga Cowgirl"
71G1RlPfmGcDyg7yVfSpRH,Bootleg Flyer,1413722,"I'm a bootleg flyer, and I work alone  I'm a radar hider, turn your head and I'm gone  Gonna set her down easy on a dirt road. I'm gonna land her on sand. Moonshine on the Redwood Forest with money across my hand  I'm a bootleg flyer, oh oh oh  I'm a bootleg flyer, cargo in the back  I'm a tree-top glider, I never leave the track  Thrown over napalm, I've flown under fire and I go rain or sun  In a world where no one knows me, I'm a motherless son  I'm a bootleg flyer, oh oh  I'm a bootleg flyer, and I work alone  I got wings for hire, drop my load and I'm gone  I'm a bootleg flyer and I work alone  I'm a tree-top glider. Drop my load and I'm gone"
7HTSZanCxt0lEv1RevCmvu,House Of Stone,1537014,That woman  Lives in a house of stone  You better not cuss  You better not roam  She'll put you out  On your ass all alone  That woman  Lives in a house of stone  Fair lady  Give a drunkard a chance  Got a brand new suit  I got two pair of pants  Easy on the eyes  And I love to dance  I could dance right now  If you give me the chance  I'm waiting for a man  But he hasn't shown  I'm on the corner freezing  Through my bones  Give me one more week  I'll make good that loan  To that woman  Up in that house of stone  The deacons in her church  Say to leave me alone  They say my brain  Is in the twilight zone  And maybe I sin  But I ain't high tone  I'm after that girl  In that house of stone  I'm after that girl  In that house of stone
5yEpB2g3CbuVk4YmAkzkOK,Walls - Circus,403425,"Some days are diamonds  Some days are rocks  Some doors are open  Some roads are blocked  Sundowns are golden  Then fade away  But if I never do nothing  I'll get you back some day, cause  You got a heart so big  It could crush this town  And I can't hold out forever  Even walls fall down  All around your island  There's a barricade  That keeps out the danger  That holds in the pain  Sometimes you're happy  Sometimes you cry  Half of me is ocean  Half of me is sky, but    Some things are over  Some things go on  Part of me you carry  Part of me is gone, but  "
0vVdhfmVzyRWyXTafs0ZS1,Grew Up Fast,403428,"  We grew up fast  And no one seemed to notice  We grew up fast  And we grew up alone  Mom and Dad  Were never what we wanted  We grew up fast  And we grew up alone  We grew up alone    Well, you know who I am  So don't treat me like I'm someone else  Well, you know what I am  So don't treat me like I'm someone else  You never act like that with no one else    We grew up last  When lies were just a fact of life  We grew up mad  Cause we never had a home  We faced the past  And then forgave the revolution  We grew up smashed  And we grew up alone  We grew up alone    Hey my brother  I got no fight with you, I just can't lie down  Hey my brother  I got no fight with you, I just can't lie down  No, I just can't lie down, I just can't lie down    Well, you know who I am  So don't treat me like I'm someone else  Well, you know what I am  So don't act like I'm something else  Well, you know who I am  So don't treat me like I'm someone else  Yeah, you know where I am  So don't act like I'm somewhere else  You never talk like that to no one else  You never scream like that for no one else  You never suck like that for no one else  Oh!"
6IhFM3Z5hLM9ZFZpRCjpSc,Zero From Outer Space,403431,"I've been wrapped up in confusion  I've been tied down to my bed  Suffering some illusion  I'm out of my fucking head  I's insane to my brain  I ran away  And now, hey, hey, hey  I'm a zero from outer space  Well, I know you think I'm joking  I don't mean the things I say  Like I could but I want  If I would, anyway  I's insane to my brain  I ran away    You think that you're above me  You think that you're so big  Well, I saw you kick that dog  When the wind blew off your wig  I's insane to my brain  I ran away    Yes, I am"
07OzY9t9JaXYTTjXxysTXm,Climb That Hill,403432,"Something threw me in the dirt  Kinda got my feelings hurt  We was burning somewhere down the wind  I had to get up and climb that hill again  Little Lucy's such a doll  Like to climb her garden wall  But she only sees me as a friend  I got to get up and climb that hill again  I got to bury my pride, drag this line  Over that hill one more time  Got to get up in the morning, make my way  Over that hill again  Tempers flare and the words are spoken  You close one door and another opens  You hear the music and you're  wondering  You got to get up and climb that hill  Get up and climb that hill  You got to get up and climb that hill again  "
3bgn7BnExWqbi9RHOtlK5y,Change The Locks,403443,"I changed the lock on my front door  So you can't see me anymore  And you can't come inside my house  And you can't lie down on my couch  I changed the lock on my front door  I changed the number on my phone  So you can't call me up at home  And you can't say those things to me  That make me fall down on my knees  I changed the number on my phone  Yes I changed the kind of car I drive  So you can't see me when I go by  And you can't chase me up the street  And you can't knock me off of my feet  I changed the kind of car I drive  I changed the kind of clothes I wear  So you can't find me anywhere  You can't spot me in a crowd  And you can't call my name out loud  I changed the kind of clothes I wear  I changed the tracks underneath the train  So you can't find me ever again  And you can't trace my path  And you can't hear me laugh  And honey, I'm laughing all the time  I changed the name of this town  So you can't follow me down  And you can't touch me like before  And you can't make me want you more  I changed the name of this town  I changed the lock on my front door  I changed the number on my phone  I changed the kind of car I drive  I changed the kind of clothes I wear  I changed the tracks underneath the train  I changed the name of this town "
0tFF03AX223mZHNmMhnBvQ,Angel Dream (No. 4),403444,"I dreamed you  I saw your face  Caught my lifeline  When drifting through space  I saw an angel  I saw my faith  I can only thank God it was not too late  Over mountains  I floated away  'Cross an ocean  I dreamed her name  I followed an angel  Down through the gates  I can only thank God it was not too late  Sing a little song  Loneliness  Sing one to make me smile  Another round for everyone  I'm here for a little while  Now I'm walking  This street on my own  But she's with me  Everywhere I go  Yeah, I found an angel  I found my place  I can only thank God it was not too late "
0R1cpAAZaWuoIngSRuRWTM,Hope You Never,403446,I hope you never fall in love  Hope you never get your heart broken  I hope you never fall in love  With somebody like you  I hope you never give a damn  Hope you never lose your perspective  I hope you never fall in love  With somebody like you  I wish you well  I wish you everything and more  Forgive my ignorance  I was starting to ramble on and on  Starting to ramble on and on  I hope you never need no one  Hope you treasure your independence  I hope you never fall in love  With somebody like you    I hope you never give a damn  Hope you never get your heart broken  I hope you never fall in love  With somebody like you  I hope you never fall in love  With somebody like you
2BnrhusEdFJOMCUKpor25w,Asshole,403448,Your brains went black  When she took back her love  And put it out into the sun  The birds did fly  When the heavens all went dry  And the cigarettes were smoking by themselves  She'll do anything   To make you feel like an asshole  Call her name  She looks the same as you  With question marks stretched across her skin  She dangles carrots  Makes you feel embarrassed  To be the fool you know you are  
2vypyilQniBoQxvbvofLjE,Supernatural Radio,403454,"If there's going to be trouble tonight  You can meet me at the usual place  If there's going to be a fight tonight  Remember what you said to my face  Oh, darling  Too many words have been spoken  I don't want to get my heart broken  Like lovers do  No more songs tonight  I'm driving to the break of day  No more words tonight  We've got enough to throw away  Oh, darling  Now that we two are together  Don't dream this could go on forever  Like lovers do  I can hear you singing on my  Supernatural radio  I hear you singing on my  Supernatural radio    100 million watts  Yeah, I'm picking up a signal  Yeah, It's 100 million watts  Raw power  I can hear Jesus singing on my  Supernatural radio"
3oSl41e3rfJXanYvIufE23,California,403456,"California's been good to me  Hope it don't fall into the sea  Sometimes you got to trust yourself  It ain't like anywhere else  It ain't like anywhere else  There's time to roll, I'm all done  It's time we better hit the road  I got work later on  It's time we better hit the road    Sundown, red skies  Nobody's been around  Sundown, blue eyes  I kinda like this  party town  California's treated me good  I pray to God that the hills  Don't fall into the sea  Sometimes you got to trust yourself  It ain't like anywhere else "
7MkUQQmpWL7xZs3bBsPx6m,Hope On Board,2234871,No Lyrics
4eHWgathEi3nUnZhEG4XV6,Walls (No. 3),403460,"Some days are diamonds  Some days are rocks  Some doors are open  Some roads are blocked  Sundowns are golden  Then fade away  And if I never do nothing  I'm coming back some day, cause  You got a heart so big  It could crush this town  And I can't hold out forever  Even walls fall down  All around your island  There's a barricade  That keeps out the danger  That holds in the pain  Sometimes you're happy  Sometimes you cry  Half of me is ocean  Half of me is sky, but    Some things are over  Some things go on  Part of me you carry  Part of me is gone, but  "
0M39gcCNUkpAWFj7OdwGjR,Angel Dream (No. 2),403463,"I dreamed you  I saw your face  Caught my lifeline  When drifting through space  I saw an angel  I saw my faith  I can only thank God it was not too late  Over mountains  I floated away  Across an ocean  I dreamed her name  I followed an angel  Down through the gates  I can only thank God it was not too late  Sing a little song  Loneliness  Sing one to make me smile  Another round for everyone  I'm here for a little while  Now I'm walking  This street on my own  But she's with me  Everywhere I go  Yeah, I found an angel  I found my place  I can only thank God it was not too late "
4Bn4UHmnBSGYNpTEQXhFby,Hung Up And Overdue,403470,I'm so hung up  I'm going to go see her tonight  I'm so hung up  I can't get her out of my mind  Could be just stars in my eyes  Could be this one happened twice  We're overdue for a dream-come-true  Long time nothing new  We're overdue for a dream-come-true  She said she's going  To move to California one day  Said she's going  Out on safari to stay  She's tired of her job and the snow  We both need somewhere to go    I'm so hung up on her now  I'm so strung out on her now  A gift from the sun to the moon  I hope something changes soon  
6NCVV4Y4iwdXO1uEnioytR,Airport,835117,No Lyrics
1QN5cKoYlEkJ4aMBfqDqXe,Rebels,368272,"Honey don't walk out, I'm too drunk to follow  You know you won't feel this way tomorrow  Well, maybe a little rough around the edges  Or inside a little hollow  I get faced with some things, sometimes  That are so hard to swallow, hey!  I was born a rebel, down in Dixie  On a Sunday mornin'  Yeah with one foot in the grave  And one foot on the pedal, I was born a rebel  She picked me up in the mornin', and she paid all my tickets  Then she screamed in the car  Left me out in the thicket  Well I never woulda' dreamed  That her heart was so wicked  Yeah but I keep comin' back  Cause it's so hard to kick it, hey, hey, hey    Even before my father's father  They called us all rebels  While they burned our cornfields  And left our cities leveled  I can still feel the eyes of those blue-bellied devils  Yeah, when I'm walking round at night  Through the concrete and metal, hey, hey, hey"
65u6QIF4KCxRqZmnBxPVCu,It Ain't Nothin' To Me,403199,"We got a man on the moon   We got more comin' soon   Got natives in New Guinea with gold in their teeth  Might mean somethin' to you  It ain't nothin' to me  But when you dance I can go right with you  Yeah when you dance I can go right with you  We got smilin' politicians   Got songs from rich musicians   Called Tokyo long distance and the queen came for tea  Might mean somethin' to you     I got a dog on my leg   I'm walkin' on eggs   Missionaries walkin' backwards  Touch 'em and they bleed  Might mean somethin' to you     Everyone has a message   For avoiding the wreckage   Got gypsies at home watchin' Jerry Falwell on TV  Might mean somethin' to you   Oh, nothin' to me   It ain't nothin' to me   Yeah   Absolutely   Infinitum  Oh yes that's really somethin' "
3BSoskNONnjn05yRO2tYFX,Don't Come Around Here No More,403208,"Don't come around here no more  Don't come around here no more  Whatever you're looking for  Hey! don't come around here no more  I've given up, stop, I've given up, stop  I've given up, stop, on waiting any longer  I've given up, on this love getting stronger  Don't come around here no more  Don't come around here no more  Don't come around here no more  Don't come around here no more  I don't feel you anymore  You darken my door  Whatever you're looking for  Hey, don't come around here no more  I've given up, stop, I've given up, stop  I've given up, stop, you tangle my emotions  I've given up, honey please admit it's over  Hey! Don't come around here no more  Don't come around here no more  Don't come around here no more  Hey! Don't come around here no more  Stop walking down my street  Don't come around here no more  Who did you expect to meet?  Don't come around here no more  Whatever you're looking for  Hey! Don't come around here no more  Hey!  Honey please, don't come around here no more  Whatever you're looking for  Don't come around here no more"
